,Divisons
1520,b_pec
1521,b_zvecan
1522,b_podujevo
1523,d_macva
1524,c_macva
1525,b_macva
1526,b_debrc
1527,b_krupanj
1528,b_uzice
1529,c_beograd
1530,b_beograd
1531,b_smederevo
1532,b_rudnik
1533,b_kragujevac
1534,d_duklja
1535,c_duklja
1536,b_ribnicapodgorica
1537,b_plav
1538,b_drivast
1539,b_danj
1540,b_skadar
1541,b_moraca
1542,c_pomorje
1543,b_antivari
1544,b_ulcinj
1545,b_cattaro
1546,c_travunia
1547,b_trebinje
1548,b_onogost
1549,b_risan
1550,k_bosnia
1551,k_bulgaria
1552,d_vidin
1553,c_vidin
1554,b_vidin
1555,b_kladovo
1556,b_zajecar
1557,b_petrus
1558,b_belogradchik
1559,c_branicevo
1560,b_branicevo
1561,b_kucevo
1562,b_ravno
1563,d_turnovo
1564,c_turnovo
1565,b_turnovo
1566,b_cherven
1567,b_elena
1568,b_gabrovo
1569,c_sredets
1570,b_sredets
1571,b_meldi
1572,b_pernik
1573,b_stipon
1574,b_rila
1575,c_nikopolis
1576,b_nikopolis
1577,b_pliven
1578,b_lovech
1579,b_samundzhievo
1580,c_dorostorum
1581,b_dorostorum
1582,b_tutrakan
1583,b_shumen
1584,b_hrazgrad
1585,b_sborishte
1586,b_preslav
1587,c_vratsa
1588,b_vratsa
1589,b_lom
1590,b_orehovo
1591,b_kutlovitsa
1592,c_aytos
1593,b_aytos
1594,b_provadiya
1595,b_ktenia
1596,d_dobrudja
1597,c_constanta
1598,b_constanta
1599,b_tulcha
1600,b_sulina
1601,b_mangalia
1602,c_mesembria
1603,b_mesembria
1604,b_varna
1605,b_karvuna
1606,d_bulgaria
1607,c_naissus
1608,b_naissos
1609,b_svrljig
1610,b_pirot
1611,b_breznik
1612,c_pomoravlje
1613,b_vranje
1614,b_glubocica
1615,b_novobrdo
1616,b_morava
1617,c_velbazhd
1618,b_velbazhd
1619,b_bosilegrad
1620,b_kratovo
1621,c_pirin
1622,b_melnikpirin
1623,b_scaptopara
1624,c_strumica
1625,b_strumica
1626,b_shtip
1627,b_maleshevo
1628,b_prosek
1629,c_skopje
1630,b_skopje
1631,b_zegligovo
1632,b_tetovo
1633,b_veles
1634,b_kicevo
1635,b_prilep
1636,c_ohrid
1637,b_ohrid
1638,b_bitola
1639,b_devol
1640,b_kastoria
1641,b_goritsa
1642,d_philippopolis
1643,c_philippopolis
1644,b_philippopolis
1645,b_tsepina
1646,b_stanimaka
1647,b_krichim
1648,c_kran
1649,b_kran
1650,b_sliven
1651,b_kopsis
1652,b_dbilin
1653,c_beroe
1654,b_beroe
1655,b_janitsa
1656,b_haskovo
1657,c_burgas
1658,b_burgas
1659,b_sozopol
1660,b_potamuskastel
1661,c_adrianopolis
1662,b_adrianopolis
1663,b_mezeshka
1664,b_didymoteichon
1665,c_zherkovo
1666,b_zherkovo
1667,b_lyutitsa
1668,b_smolyan
1669,b_ustra
1670,b_byalgrad
1671,c_rhodopes
1672,b_nevropkop
1673,b_kalyatta
1674,b_dospat
1675,b_kavurskotokale
1676,k_cyprus
1677,d_cyprus
1678,c_nicosia
1679,b_nicosia
1680,b_limisol
1681,b_paphos
1682,c_famagusta
1683,b_famagusta
1684,b_cerynia
1685,b_soli_CYP
1686,k_nikaea
1687,d_opsikion
1688,c_nikaea
1689,b_nikaea
1690,b_apemea
1691,b_kyzikos
1692,b_lopadion
1693,c_mysia
1694,b_miletopolis
1695,b_poimanenon
1696,b_appollonia
1697,b_hadrianoi
1698,c_prusa
1699,b_prusa
1700,b_helge
1701,b_catyaeum
1702,b_katyaion
1703,b_dabla
1704,c_phrygia
1705,b_gordium
1706,b_oka
1707,b_soegud
1708,b_dorylaion
1709,b_midaeum_OPSI
1710,b_pessinus
1711,d_ephese
1712,c_ionia
1713,b_smyrna
1714,b_halikarnassos
1715,b_iassus
1716,b_miletus
1717,b_ephesos
1718,b_lebedos
1719,c_aeolis
1720,b_phocaea
1721,b_pergamon
1722,b_adramyttium
1723,d_thracesia
1724,c_lydia
1725,b_philadelphia
1726,b_sardes
1727,b_akrainos
1728,b_bagis
1729,b_silandos
1730,b_sebaste
1731,c_thyatira
1732,b_thyatira
1733,b_attalia
1734,b_synaos
1735,b_tabala
1736,c_hadrianeia
1737,b_hadrianeia
1738,b_cybele
1739,b_cadi
1740,c_chonae
1741,b_chonae
1742,b_laodikeia
1743,b_mylasa
1744,b_apamea
1745,d_optimatoi
1746,c_bithynia
1747,b_chalcedon
1748,b_chelai
1749,b_nikomedia
1750,b_crius
1751,c_tarsos
1752,b_tarsos
1753,b_prusias_ad_hypium
1754,b_modra
1755,d_bucellaria
1756,c_honorias
1757,b_herakleia
1758,b_claudiopolis
1759,b_boli
1760,b_cratea
1761,c_galatia
1762,b_ankyra
1763,b_vindia
1764,b_papira
1765,b_gangra
1766,b_ecobrogis
1767,b_tabia
1768,c_hadrianopolis
1769,b_hadrianopolis
1770,b_krateia
1771,b_iuliopolis
1772,b_lagania
1773,k_anatolia
1774,d_cilicia
1775,c_cilicia
1776,b_tarsus
1777,b_adana
1778,b_mallus
1779,b_anazaribus
1780,b_faustinopolis
1781,b_podandus
1782,c_seleucia
1783,b_seleukia
1784,b_corycus
1785,b_claudiopolis_SELEUCIA
1786,c_lycandus
1787,b_lykandos
1788,b_comana_LYK
1789,b_arabissus
1790,b_cocussus
1791,c_tall_hamid
1792,b_tall_hamid
1793,b_al-haruniya
1794,b_ayas
1795,d_cibyrrhaeot
1796,c_lycia
1797,b_cremna
1798,b_attaleia
1799,b_phaselis
1800,b_limyra
1801,b_myra
1802,b_olbasa
1803,c_caria
1804,b_telmessos
1805,b_cibyra
1806,b_cridus
1807,b_aphrodisias
1808,c_pamphylia
1809,b_adrassos
1810,b_anemurium
1811,b_selinus
1812,b_korakesion
1813,b_side
1814,d_anatolia
1815,c_lycaonia
1816,b_ikonion
1817,b_lystra
1818,b_pappa
1819,b_katakekaumene
1820,c_pacatiana
1821,b_aezani
1822,b_nakoleia
1823,b_midaeum
1824,b_docimium
1825,b_synnada
1826,c_pisidia
1827,b_sozopolis
1828,b_salda
1829,b_sagalassus
1830,b_parlais
1831,c_selge
1832,b_selge
1833,b_adada
1834,b_kaklouma
1835,b_ouasada
1836,b_mistea
1837,c_galatia_salutaris
1838,b_polybotus
1839,b_germa_anatolia
1840,b_tyraion
1841,c_philomelium
1842,b_philomelium
1843,b_amorion
1844,b_antiochia
1845,b_neapolis
1846,c_isauria
1847,b_isaura
1848,b_laranalia
1849,b_soloi
1850,b_derbe
1851,b_barata
1852,d_cappadocia
1853,c_cappadocia
1854,b_tyana
1855,b_comitanassus
1856,b_garsaura
1857,b_nazianzus
1858,b_cybistra
1859,c_lower_galatia
1860,b_parnassos
1861,b_aspona
1862,b_kinna
1863,d_charsianon
1864,c_charsianon
1865,b_charsianon
1866,b_therma
1867,b_euaissa
1868,b_galatia
1869,b_soanda
1870,b_aspona_CHA
1871,c_kaisereia
1872,b_kaisereia
1873,b_herpha
1874,b_armaxa
1875,c_kyzistra
1876,b_kyzistra
1877,b_zeila_CHA
1878,b_arasaxa
1879,k_pontus
1880,d_paphlagonia
1881,c_paphlagonia
1882,b_amastris
1883,b_aigialos
1884,b_ionopolis
1885,b_paphlagonia
1886,c_pompeiopolis
1887,b_pompeiopolis
1888,b_castamon
1889,b_ziporea
1890,b_kandara
1891,d_armeniac
1892,c_helenopontus
1893,b_amaseia
1894,b_gadilon
1895,b_amisos
1896,b_magnopolis
1897,b_carissa
1898,c_sinope
1899,b_sinope
1900,b_zagora
1901,b_andrapa
1902,c_euchaita
1903,b_euchaita
1904,b_pimolisa
1905,b_pteria
1906,c_zela
1907,b_comana_pontica
1908,b_zela
1909,b_agranai
1910,d_sebasteia
1911,c_sebasteia
1912,b_sebasteia
1913,b_sebastopolis
1914,b_pedachtoe
1915,b_malandra
1916,c_azysia
1917,b_karnalis
1918,b_euspena
1919,b_gauraina
1920,b_tanadaris
1921,b_dasmenda
1922,c_ablastha
1923,b_ablastha
1924,b_dalanda
1925,b_osdara
1926,d_chaldia
1927,c_trebizond
1928,b_trebizond
1929,b_rhizus
1930,b_hyspiratis
1931,b_baeberdon
1932,b_keltzine
1933,c_cerasus
1934,b_cerasus
1935,b_oinaion
1936,b_polemonium
1937,b_koralla
1938,c_colonea
1939,b_colonea
1940,b_neocaesara
1941,b_sinoria
1942,b_hypseie
1943,b_nicopolis_ARM
1944,c_satala
1945,b_satala
1946,b_kheranion
1947,b_kamisa
1948,b_tephrice
1949,k_armenia
1950,d_mesopotamia
1951,c_theodosiopolis
1952,b_theodosiopolis
1953,b_speri
1954,b_martyropolis
1955,c_melitene
1956,b_melitene
1957,b_arguvan
1958,b_arsamosata
1959,b_arca
1960,c_mesopotamia
1961,b_tzimisca
1962,b_camacha
1963,b_koloberd
1964,b_balu
1965,d_vaspurakan
1966,c_vaspurakan
1967,b_van
1968,b_berkri
1969,b_maku
1970,b_akhtamar
1971,b_hadamakert
1972,c_turuberan
1973,b_varto
1974,b_mardali
1975,b_khinisi
1976,c_apahunik
1977,b_musch
1978,b_tatvan
1979,b_khlat
1980,b_manzikert
1981,b_arjesh
1982,d_greater_armenia
1983,c_hayk
1984,b_ani
1985,b_dlim
1986,b_bagaran
1987,b_kumayri
1988,b_yerevan
1989,c_bagrewand
1990,b_valashkert
1991,b_bagavan
1992,b_tsalakert
1993,b_patnos
1994,c_vanand
1995,b_kars
1996,b_zariskat
1997,b_sevuki
1998,c_khachen
1999,b_parnes
2000,b_tovuz
2001,b_shamkur
2002,b_gardman
2003,b_gandzasar
2004,b_ktis
2005,c_suenik
2006,b_kapan
2007,b_goris
2008,b_jugha
2009,c_dvin
2010,b_dvin
2011,b_naxcivan
2012,b_garni
2013,k_georgia
2014,d_tao-klarjeti
2015,c_tao
2016,b_tortomi
2017,b_taoskari
2018,b_oltisi
2019,c_klarjeti
2020,b_arthanuji
2021,b_tmogvi
2022,b_akhaltsikhe
2023,b_artaani
2024,c_kartli
2025,b_uplistsikhe
2026,b_tskhinvali
2027,b_gori
2028,c_acampse
2029,b_archabis
2030,b_petra
2031,d_abkhazia
2032,c_abkhazia
2033,b_tskhumi
2034,b_nicopsia
2035,b_bichvinta
2036,b_anacopia
2037,c_odishi
2038,b_kutaisi
2039,b_gudakva
2040,b_seti
2041,b_zugdidi
2042,b_tsageri
2043,c_svaneti
2044,b_kasriskari
2045,b_ambrolauri
2046,b_kvara
2047,c_guria
2048,b_batumi
2049,b_poti
2050,b_vartsikhe
2051,b_shorapann
2052,d_georgia
2053,c_tbilisi
2054,b_tbilisi
2055,b_dmanisi
2056,b_rustavi
2057,c_lori
2058,b_lori
2059,b_bolnisi
2060,b_kayan
2061,c_kakheti
2062,b_telavi
2063,b_nektesi
2064,b_mtskheta
2065,b_gavazi
2066,b_kharnabuji
2067,b_ujarma
2068,c_hereti
2069,b_zaqatala
2070,b_ghisi
2071,b_dedoplitskhara
2072,b_nukhpata
2073,k_sicily
2074,d_sicily
2075,c_palermo
2076,b_palermo
2077,b_trapani
2078,b_calatafimi
2079,b_mazara
2080,c_messina
2081,b_messina
2082,b_cefalu
2083,b_catania
2084,c_siracusa
2085,b_syracusa
2086,b_lentini
2087,b_caltagirone
2088,c_agrigento
2089,b_agricento
2090,b_castrogiovanni
2091,b_caltanisetta
2092,c_malta
2093,b_malta
2094,d_benevento
2095,c_benevento
2096,b_benevento
2097,b_alife
2098,b_isernia
2099,b_melfi
2100,c_foggia
2101,b_lucera
2102,b_larino
2103,d_capua
2104,c_capua
2105,b_capua
2106,b_gaeta
2107,b_cassino
2108,c_napoli
2109,b_napoli
2110,b_amalfi
2111,d_apulia
2112,c_apulia
2113,b_trani
2114,b_siponto
2115,b_venosa
2116,b_acerenza
2117,c_bari
2118,b_bari
2119,b_matera
2120,b_taranto
2121,c_lecce
2122,b_brindisi
2123,b_orlanto
2124,d_salerno
2125,c_salerno
2126,b_salerno
2127,b_maratea
2128,b_potenza
2129,c_camarda
2130,b_camarda
2131,b_stigliano
2132,d_calabria
2133,c_reggio_calabria
2134,b_reggio_calabria
2135,b_squilluce
2136,c_cosenza
2137,b_cosenza
2138,b_castrovillari
2139,c_rossano
2140,b_rossano
2141,b_cotrone
2142,k_venice
2143,d_venice
2144,c_venezia
2145,b_venezia
2146,c_veneto
2147,b_mestre
2148,b_chioggia
2149,k_armenian_principality
2150,k_old_armenia
2151,e_italy
2152,k_genoa
2153,k_pisa
2154,k_naples
2155,k_italy
2156,d_friuli
2157,c_aquileia
2158,b_aquileia
2159,b_trieste
2160,b_udine
2161,b_grado
2162,c_friuli
2163,b_caorle
2164,b_pordenone
2165,c_gorz
2166,b_gorizia
2167,b_triglavski
2168,d_verona
2169,c_verona
2170,b_verona
2171,b_lessinia
2172,b_garda
2173,c_treviso
2174,b_treviso
2175,b_ceneta
2176,b_vicenza
2177,c_padua
2178,b_padua
2179,b_lonigo
2180,b_montagnana
2181,c_polesine
2182,b_rovigo
2183,b_adria
2184,d_piedmonte
2185,c_monferrato
2186,b_asti
2187,b_alba_di_monferrato
2188,b_acqui
2189,c_turin
2190,b_turin
2191,b_chieri
2192,b_vercelli
2193,c_novara
2194,b_novara
2195,b_biella
2196,c_cuneo
2197,b_cuneo
2198,b_saluzzo
2199,d_lombardia
2200,c_lombardia
2201,b_milano
2202,b_monza
2203,b_gallarate
2204,b_varese
2205,c_brescia
2206,b_brescia
2207,b_bergamo
2208,c_como
2209,b_como
2210,b_pombia
2211,b_bellinzona
2212,c_trent
2213,b_trento
2214,b_bolzano
2215,b_val_camonica
2216,c_pavia
2217,b_pavia
2218,b_lodi
2219,b_vigevano
2220,c_cremona
2221,b_cremona
2222,b_roncaglia
2223,b_crema
2224,c_parma
2225,b_parma
2226,b_florentiola
2227,b_piacenza
2228,c_tortona
2229,b_tortona
2230,b_voghera
2231,d_genoa
2232,c_genoa
2233,b_genoa
2234,b_monaco
2235,b_savona
2236,c_luni
2237,b_luni
2238,b_chiavari
2239,d_emilia
2240,c_modena
2241,b_modena
2242,b_canossa
2243,b_reggio_emilia
2244,b_cento
2245,c_mantua
2246,b_mantua
2247,b_guastalla
2248,b_brescello
2249,d_pisa
2250,c_pisa
2251,b_pisa
2252,b_livorno
2253,b_piombino
2254,d_toscana
2255,c_firenze
2256,b_firenze
2257,b_impruneta
2258,b_empoli
2259,b_volterra
2260,c_lucca
2261,b_lucca
2262,b_pistorja
2263,b_prato
2264,c_arezzo
2265,b_arezzo
2266,b_vallombrosa
2267,c_siena
2268,b_siena
2269,b_montalcino
2270,b_chiusi
2271,b_cortona
2272,c_orbetello
2273,b_orbetello
2274,b_soana
2275,b_grosseto
2276,k_sardinia
2277,d_corsica
2278,c_ajaccio
2279,b_ajaccio
2280,b_calvi
2281,c_bastia
2282,b_bastia
2283,b_corte
2284,c_vecchio
2285,b_bonifacio
2286,b_vecchio
2287,d_sardinia
2288,c_cagliari
2289,b_cagliari
2290,b_iglesias
2291,b_samassi
2292,c_arborea
2293,b_oristano
2294,b_isili
2295,c_gallura
2296,b_olbia
2297,b_galtelli
2298,c_logudoro
2299,b_sassari
2300,b_alghero
2301,b_porto_torres
2302,b_ardara
2303,c_tortoli
2304,b_tortoli
2305,b_carbonara
2306,k_romagna
2307,d_romagna
2308,c_ravenna
2309,b_ravenna
2310,b_imola
2311,b_forli
2312,b_rimini
2313,c_bologna
2314,b_bologna
2315,b_cona
2316,b_monte_sole
2317,c_ferrara
2318,b_ferrara
2319,b_pomposa
2320,b_comacchio
2321,c_casentino
2322,b_casentino
2323,b_montefeltro
2324,b_camaldoli
2325,d_ancona
2326,c_ancona
2327,b_ancona
2328,b_cagli
2329,b_gubbio
2330,b_camerino
2331,c_urbino
2332,b_urbino
2333,b_civitas_castelli
2334,b_pesaro
2335,c_fermo
2336,b_fermo
2337,b_ascoli_piceno
2338,b_macerata
2339,d_spoleto
2340,c_spoleto
2341,b_spoleto
2342,b_assissi
2343,b_terni
2344,c_orvieto
2345,b_orvieto
2346,b_perugia
2347,c_teramo
2348,b_teramo
2349,b_rieti
2350,c_lanciano
2351,b_lanciano
2352,b_cluieli
2353,c_abruzzi
2354,b_avezzano
2355,b_atri
2356,d_latium
2357,c_roma
2358,b_roma
2359,b_ostia
2360,b_vaticano
2361,b_palo
2362,b_paterno
2363,b_farfa
2364,c_viterbo
2365,b_viterbo
2366,b_sutri
2367,b_civitavecchia
2368,c_tivoli
2369,b_tivoli
2370,b_velletri
2371,b_segni
2372,b_terracina
2373,e_scandinavia
2374,k_sweden
2375,d_svealand
2376,c_upland
2377,b_sigtuna
2378,b_uppsala
2379,b_enescopinge
2380,b_osthammar
2381,c_gastrikland
2382,b_gavle
2383,b_oklabo
2384,b_odmarden
2385,c_sodermannaland
2386,b_strigines
2387,b_talje
2388,b_nykopung
2389,b_sundby
2390,b_birkevik
2391,c_aland
2392,b_sund
2393,b_jomala
2394,d_bergslagen
2395,c_vastmanland
2396,b_vaestraaros
2397,b_arbuga
2398,b_skynzekkeberge
2399,b_fernabo
2400,c_varmland
2401,b_tingvalla
2402,b_friskdal
2403,b_vase
2404,b_farnebo
2405,c_dalarna
2406,b_mor
2407,b_molungr
2408,b_orsa
2409,b_lima
2410,c_dalabergslagen
2411,b_falene
2412,b_norrbarke
2413,b_henamorum
2414,b_leksand
2415,d_vastergotland
2416,c_vastergotland
2417,b_lodose
2418,b_falkoping
2419,b_kungahalla
2420,b_opensten
2421,b_kindaholm
2422,c_skara
2423,b_lacko
2424,b_skara
2425,b_varnhem
2426,c_dal
2427,b_dalaborg
2428,b_tisselskog
2429,c_nordmark
2430,b_nordmark
2431,b_josse
2432,b_gillberg
2433,d_ostergotland
2434,c_ostergotland
2435,b_sudherkopung
2436,b_hamarkinda
2437,b_vreta
2438,b_norrkoping
2439,c_kinda
2440,b_liunga
2441,b_skanninge
2442,b_grebo2
2443,c_narke
2444,b_orabro
2445,b_riseberga
2446,b_noraskog
2447,d_smaland
2448,c_more
2449,b_kalmar
2450,b_hogsby
2451,b_torsas
2452,c_sevede
2453,b_stegholm
2454,b_hulingsryd
2455,b_vimmerby
2456,c_varend
2457,b_vaxjo
2458,b_allbo
2459,b_kinnevald
2460,b_norrvidinge
2461,b_uppvidinge
2462,c_njudung
2463,b_wisinghnso
2464,b_jonkoping
2465,b_hultaby
2466,b_eksjo
2467,c_finnveden
2468,b_warnnamo
2469,b_liongby
2470,c_oland
2471,b_borgholm
2472,b_eketorp
2473,d_norrland
2474,c_halsingland
2475,b_norale
2476,b_baldanas
2477,b_farila
2478,b_dilsbo
2479,c_medelpad
2480,b_seilanger
2481,b_hafra
2482,b_lidh
2483,b_hedanger
2484,c_angermanland
2485,b_solatumum
2486,b_sioboradh
2487,b_neteru
2488,b_grundasund
2489,d_gotland
2490,c_gutland
2491,b_wysbu
2492,b_garna
2493,b_burss
2494,b_faroo
2495,k_sapmi
2496,d_aarjetje
2497,c_jahkamakke
2498,b_jahkamakke
2499,b_sirkas
2500,b_tuorpon
2501,b_tingevara
2502,c_sjeltie
2503,b_sjeltie
2504,b_gaaltoe
2505,b_vualtjere
2506,c_ubmejeiednuo
2507,b_ubmeje
2508,b_uddjaur
2509,b_lusspie
2510,c_biton
2511,b_biton
2512,b_arviesjavrrie
2513,b_luokta
2514,b_arjepluovve
2515,c_lais
2516,b_lais
2517,b_semisjaur
2518,c_julevadno
2519,b_julevu
2520,b_galaseatnu
2521,b_sjokksjokk
2522,d_duortnoseatnu
2523,c_siggevara
2524,b_siggevara
2525,b_duortnus
2526,b_kittal
2527,b_suondavara
2528,c_rounala
2529,b_rounala
2530,b_guovdageaidnu
2531,b_iesjavri
2532,c_karasjohka
2533,b_karasjohka
2534,b_aviovara
2535,b_laggujakka
2536,b_ohcejohka
2537,d_giemajohka
2538,c_aanaarjavri
2539,b_aanaarjavri
2540,b_peldojavri
2541,b_suadigil
2542,c_sombio
2543,b_sombio
2544,b_kemijavri
2545,b_koulajavri
2546,c_kitka
2547,b_kitka
2548,b_giempa
2549,b_iijoki
2550,b_maanselka
2551,d_guoldat
2552,c_west_kiilt
2553,b_kiilt
2554,b_koardegk
2555,b_maselk
2556,c_peaccam
2557,b_peaccam
2558,b_suonnjel
2559,b_muetkk
2560,b_nuottjaurr
2561,c_akkel
2562,b_akkel
2563,b_cukksual
2564,b_saarvesjaurr
2565,c_east_kiilt
2566,b_lujavvr
2567,b_lejjavvr
2568,b_arsjogk
2569,c_jovvkuj
2570,b_jovvkuj
2571,b_guoddemjavvr
2572,b_kintus
2573,b_penne
2574,b_sosnevke
2575,c_koutajoki
2576,b_koutajoki
2577,b_tiiksjarvi
2578,k_denmark
2579,d_sjaelland
2580,c_sjaelland
2581,b_roskilde
2582,b_helsingora
2583,b_hafn
2584,b_naestved
2585,b_slagelse
2586,c_fyn
2587,b_odense
2588,b_svendborg
2589,b_middelfart
2590,c_lolland_falster
2591,b_nykobing
2592,b_nakskov
2593,d_skane
2594,c_skane
2595,b_lund
2596,b_trelleborg
2597,b_tommerup
2598,b_goinge
2599,b_helsingborg
2600,c_halland
2601,b_halmstad
2602,b_onsala
2603,b_laholm
2604,c_bornholm
2605,b_ronne
2606,c_blekinge
2607,b_bregne
2608,b_ronneby
2609,b_lister
2610,b_avaskar
2611,d_jylland
2612,c_aarhus
2613,b_aarhus
2614,b_jelling
2615,b_djursland
2616,c_viborg
2617,b_viborg
2618,b_ormstrup
2619,c_ringkobing
2620,b_ringkobing
2621,b_holstebro
2622,b_ycost
2623,b_tarm
2624,c_aalborg
2625,b_aalborg
2626,b_lindholm
2627,b_randros
2628,d_slesvig
2629,c_slesvig
2630,b_hedeby
2631,b_aabenraa
2632,b_husumbro
2633,c_vorbasse
2634,b_vorbasse
2635,b_taulov
2636,b_kolding
2637,c_ribe
2638,b_ribe
2639,b_varde
2640,b_strand
2641,k_norway
2642,d_viken
2643,c_vingulmork
2644,b_oslosyslar
2645,b_austfold
2646,b_borgarsyslar
2647,b_romerriki
2648,c_raniriki
2649,b_bagahus
2650,b_ranariki
2651,c_vestfold
2652,b_tunsberg
2653,b_skiringssal
2654,b_drafn
2655,b_ringariki
2656,c_telemark
2657,b_telemark
2658,b_heddall
2659,b_numedall
2660,d_agder
2661,c_nedenes
2662,b_arendall
2663,b_raaboigde
2664,b_aarak
2665,c_agdeside
2666,b_ottrunes
2667,b_norwegian_lister
2668,b_heiane
2669,d_vestlandi
2670,c_rogalandi
2671,b_jatharr
2672,b_ryfylki
2673,b_haugelandi
2674,c_hordalandi
2675,b_bjorgvin
2676,b_northrihordalandi
2677,b_sunnhordalandi
2678,b_hardanger
2679,b_voss
2680,c_sogn
2681,b_sognfylki
2682,b_stolsheimen
2683,b_bremanger
2684,b_dale
2685,b_fjarlandi
2686,d_trandalog
2687,c_trandheim
2688,b_nidaros
2689,b_eynafylki
2690,b_verdala
2691,b_hitrar
2692,c_norwegian_more
2693,b_raumsdali
2694,b_northri_more
2695,b_sunnmore
2696,c_firdafylki
2697,b_firdafylki
2698,b_jolster
2699,d_dalir
2700,c_hedmork
2701,b_hedmork
2702,b_valdres
2703,c_gudbrandsdalir
2704,b_suthri_gudbrandsdali
2705,b_northri_gudbrandsdali
2706,b_dovre
2707,b_orkdala
2708,c_eystridalir
2709,b_northri_eystridali
2710,b_suthri_eystridali
2711,c_gauldala
2712,b_gauldala
2713,b_stjordala
2714,d_halogaland
2715,c_vastvag
2716,b_vastvagborg
2717,b_bjarkoy
2718,b_vagan
2719,c_bothin
2720,b_bothin
2721,b_rodoy
2722,b_aarborte
2723,b_sandnes
2724,c_namdalfylki
2725,b_utan_namdal
2726,b_innan_namdal
2727,b_torgar
2728,b_grong
2729,d_iceland
2730,c_vestisland
2731,b_reykjavik
2732,b_vestfirdir
2733,b_stokkseyri
2734,c_austisland
2735,b_reydarfjall
2736,b_husavik
2737,d_northern_isles
2738,c_orkney
2739,b_kirkwall
2740,c_faereyar
2741,b_torshavn
2742,c_shetland
2743,b_scalloway
2744,d_jamtland
2745,c_jamtfir
2746,b_froso
2747,b_graftavallen
2748,b_skalstugan
2749,b_ardda
2750,b_krokar
2751,c_morarna
2752,b_morarna
2753,b_ostavall
2754,b_ragunda
2755,c_helgum
2756,b_helgum
2757,b_indal
2758,b_finnforsar
2759,b_follinge
2760,c_harjadalen
2761,b_tanna
2762,b_storsjo
2763,b_sveg
2764,k_finland
2765,d_finland
2766,c_finland
2767,b_turku
2768,b_rikala
2769,b_rauma
2770,c_nyland
2771,b_porvoo
2772,b_espoo
2773,b_raseborg
2774,b_vehkalahti
2775,c_satakunta
2776,b_ulvila
2777,b_liinmaa
2778,b_telja
2779,b_pirkkala
2780,c_messukyla
2781,b_messukyla
2782,b_ruovesi
2783,c_tavasts
2784,b_hameenlinna
2785,b_somero
2786,b_lahti
2787,d_savo
2788,c_olavinlinna
2789,b_olavinlinna
2790,b_sulkava
2791,b_suoparsaari
2792,b_mikkeli
2793,b_tohmajarvi
2794,c_sysma
2795,b_sysma
2796,b_paijala
2797,b_konnevesi
2798,c_pielinen
2799,b_pielinen
2800,b_keitele
2801,d_pohjanmaa
2802,c_oulu
2803,b_oulu
2804,b_liminka
2805,b_puolanka
2806,b_veteli
2807,c_pedersore
2808,b_pedersore
2809,b_vuohijarvi
2810,c_mustasaari
2811,b_mustasaari
2812,b_merikarvia
2813,b_levanluhta
2814,c_kainuu
2815,b_kajaani
2816,b_nuokkijarvi
2817,d_karelia
2818,c_kakisalmi
2819,b_kakisalmi
2820,b_koivisto
2821,b_rautu
2822,c_viipuri
2823,b_viipuri
2824,b_parikkala
2825,b_savitaipale
2826,c_sortavala
2827,b_sortavala
2828,b_kidila
2829,b_tovajarvi
2830,c_salinis
2831,b_salinis
2832,b_suojarvi
2833,c_onega
2834,b_onegaborg
2835,b_soutjarvi
2836,b_aunus
2837,c_viena
2838,b_kem
2839,b_soma
2840,b_tungut
2841,b_kuusema
2842,c_kontupohja
2843,b_kontupohja
2844,b_lizmajarvi
2845,b_vatselanjarvi
2846,b_seesjarvi
2847,k_esthonia
2848,d_esthonia
2849,c_reval
2850,b_reval
2851,b_harjumaa
2852,b_jarva
2853,c_narva
2854,b_narva
2855,b_wesenburg
2856,c_osel
2857,b_kuressare
2858,b_maasilinna
2859,b_muhu
2860,b_hiiumaa
2861,c_wiek
2862,b_hapsal
2863,b_leal
2864,d_livonia
2865,c_vidzeme
2866,b_lemisele
2867,b_salacgriva
2868,b_uxkull
2869,c_livs
2870,b_parnu
2871,b_viljandi
2872,b_alistegunde
2873,c_dorpat
2874,b_tartu
2875,b_poltsamaa
2876,b_vastseliina
2877,b_valga
2878,e_wendish_empire
2879,k_moravia
2880,k_winideheim
2881,k_poland
2882,d_lesser_poland
2883,c_krakowska
2884,b_krakow
2885,b_olsztyn
2886,b_czestochowa
2887,b_dabrowa_gorn
2888,b_wislica
2889,b_jedrzejow
2890,c_sacz
2891,b_sacz
2892,b_pilzno
2893,b_nowytarg
2894,b_bochnia
2895,b_wieliczka
2896,c_sandomierska
2897,b_sandomierz
2898,b_opatow
2899,b_kielce
2900,b_olesnica_MPL
2901,b_checiny
2902,c_stezycka
2903,b_stezyca
2904,b_lukow
2905,c_radomska
2906,b_radom
2907,b_opoczno
2908,b_ilza
2909,b_szydlowiec
2910,c_lubelska
2911,b_lublin
2912,b_parczew
2913,b_goraj
2914,b_urzedow
2915,c_tarnowska=
2916,b_tarnow
2917,b_mielec
2918,b_baranow
2919,d_wielkopolska
2920,c_poznanska
2921,b_poznan
2922,b_miedzyrzecz
2923,b_czarnkow
2924,b_wronki
2925,b_wolsztyn
2926,c_gnieznienska
2927,b_gniezno
2928,b_sroda
2929,b_pyzdry
2930,b_konin
2931,c_kaliska
2932,b_kalisz
2933,b_kozmin
